Datetime,Transaction_ID,Television,Dryer,Oven,Refrigerator,Microwave,Line Voltage,Voltage,Apparent Power,Energy Consumption (kWh),Month,Day of the Week,Hour of the Day,Offloading Decision
1/28/2021 8:39,13472,0,1,1,1,1,228,219,1888,36.81639338,January,Thursday,8,Local
4/9/2022 8:31,28403,0,1,0,1,0,226,222,1980,32.14589296,April,Saturday,8,Local
9/14/2020 0:33,8803,1,0,0,0,0,226,217,1790,48.6016468,September,Monday,0,Local
3/17/2022 10:22,27618,1,0,1,0,0,226,226,1960,71.96537263,March,Thursday,10,Local
6/22/2020 15:02,5947,0,1,1,1,0,233,228,1868,75.76517976,June,Monday,15,Local
4/6/2021 14:28,15809,0,1,0,1,1,233,231,1506,80.34812368,April,Tuesday,14,Local
12/2/2021 8:51,24020,1,1,1,0,1,222,221,1990,49.20609988,December,Thursday,8,Local
5/17/2021 22:07,17224,1,1,1,0,0,237,235,1872,61.22344468,May,Monday,22,Local
4/18/2021 14:30,16220,0,1,1,0,1,227,223,1979,64.07714461,April,Sunday,14,Local
11/21/2023 23:42,48664,1,0,1,0,1,220,213,1597,45.26649107,November,Tuesday,23,Local
5/1/2020 11:23,4161,0,1,1,0,0,235,231,1804,12.08990526,May,Friday,11,Local
9/11/2020 2:29,8703,1,1,1,1,0,227,226,1749,49.98879039,September,Friday,2,Local
11/12/2022 8:16,35834,1,0,1,0,1,231,224,1637,17.00769418,November,Saturday,8,Local
8/26/2023 19:04,45678,0,0,0,1,1,239,236,1933,11.20200663,August,Saturday,19,Local
5/7/2021 9:07,16863,1,1,0,1,1,236,235,1778,63.89699111,May,Friday,9,Local
7/1/2022 23:39,31267,0,1,1,1,0,233,231,1986,71.10860196,July,Friday,23,Local
5/7/2020 15:57,4373,1,1,1,0,1,236,233,1627,37.24523762,May,Thursday,15,Local
5/26/2022 10:55,30016,0,1,1,1,1,232,228,1887,23.75717494,May,Thursday,10,Local
10/6/2020 4:28,9562,0,1,1,1,1,233,231,1922,53.7327873,October,Tuesday,4,Local
1/31/2023 21:06,38592,0,1,1,1,1,236,236,1856,17.78924974,January,Tuesday,21,Local
10/27/2020 12:46,10293,0,1,0,0,1,236,230,1946,51.00611275,October,Tuesday,12,Local
7/19/2021 9:51,19364,0,1,0,1,0,237,234,1961,18.03757297,July,Monday,9,Local
5/15/2021 17:33,17149,1,1,0,0,0,232,225,1608,30.39605956,May,Saturday,17,Local
2/20/2023 23:58,39281,1,1,1,1,1,227,227,1605,23.35852563,February,Monday,23,Local
3/13/2020 4:24,2473,0,1,1,1,1,237,231,1992,30.14903661,March,Friday,4,Local
3/23/2023 22:08,40340,0,1,1,0,1,227,223,1688,61.55567814,March,Thursday,22,Local
2/5/2023 13:14,38752,0,1,1,0,1,232,231,1909,71.20385713,February,Sunday,13,Local
2/23/2022 17:40,26875,1,1,0,1,1,229,229,1633,32.86600004,February,Wednesday,17,Local
6/25/2020 23:38,6062,0,0,0,1,1,224,222,1710,97.10661306,June,Thursday,23,Local
10/17/2023 15:43,47454,1,1,1,0,1,222,216,1586,59.54009969,October,Tuesday,15,Local
8/19/2022 8:53,32924,1,1,1,0,1,234,233,1954,65.60273597,August,Friday,8,Local
10/16/2022 19:13,34925,1,1,1,0,1,220,212,1608,92.33611859,October,Sunday,19,Local
4/25/2022 11:22,28955,0,0,0,1,0,239,239,1747,69.83625769,April,Monday,11,Local
6/4/2022 19:11,30336,1,1,1,0,0,229,222,1875,56.36958693,June,Saturday,19,Local
5/9/2021 18:35,16945,1,0,0,0,1,234,230,1590,36.28730193,May,Sunday,18,Local
7/12/2020 0:22,6611,0,1,0,1,0,227,223,1500,42.30579056,July,Sunday,0,Local
2/11/2022 14:50,26460,0,1,1,0,0,234,228,1628,26.49837956,February,Friday,14,Local
1/10/2022 12:38,25361,1,1,1,1,1,236,235,1627,80.86848399,January,Monday,12,Local
2/18/2021 9:57,14193,1,1,1,1,1,231,222,1896,87.50998628,February,Thursday,9,Local
4/17/2022 14:08,28685,1,0,1,1,1,223,217,1645,60.43986171,April,Sunday,14,Local
5/12/2022 2:07,29524,0,0,0,0,0,239,232,1753,21.46461005,May,Thursday,2,Local
12/23/2020 20:28,12256,0,1,0,0,1,222,222,1547,61.4445189,December,Wednesday,20,Local
1/24/2020 19:51,817,1,1,0,0,1,221,213,1935,40.74739067,January,Friday,19,Local
3/10/2021 3:00,14868,1,1,0,0,1,224,215,1643,59.2766516,March,Wednesday,3,Local
11/3/2021 6:08,23023,1,1,0,1,1,233,228,1944,41.07425187,November,Wednesday,6,Local
6/23/2021 18:32,18486,0,0,0,0,1,221,218,1862,49.75588267,June,Wednesday,18,Local
3/28/2022 22:30,28012,0,0,1,1,1,238,233,1733,16.627145,March,Monday,22,Local
5/14/2023 2:39,42093,0,1,1,1,0,226,220,1899,75.06356167,May,Sunday,2,Local
2/16/2020 1:53,1579,0,1,1,1,1,229,225,1579,24.52065518,February,Sunday,1,Local
6/19/2022 10:18,30837,1,0,0,1,1,220,218,1828,66.19610261,June,Sunday,10,Local
12/29/2020 4:01,12438,1,1,0,1,1,235,233,1691,82.87216593,December,Tuesday,4,Local
9/17/2021 5:49,21413,1,0,0,0,1,233,230,1582,38.36502013,September,Friday,5,Local
9/22/2022 7:14,34086,0,0,1,1,0,223,222,1563,39.55421724,September,Thursday,7,Local
6/20/2022 9:25,30870,0,1,1,1,0,221,216,1999,55.21268109,June,Monday,9,Local
2/16/2020 4:41,1583,1,0,0,1,0,229,223,1512,69.01954356,February,Sunday,4,Local
7/24/2020 4:37,7028,1,0,1,1,1,229,222,1987,64.4669274,July,Friday,4,Local
8/12/2021 5:43,20180,0,1,0,1,0,228,222,1764,40.39897221,August,Thursday,5,Local
10/23/2021 13:38,22657,1,0,0,0,0,227,225,1686,77.27831606,October,Saturday,13,Local
6/30/2020 7:21,6210,1,0,0,0,0,222,221,1815,31.29711772,June,Tuesday,7,Local
12/15/2020 7:08,11963,0,1,1,0,0,228,221,1573,56.25506025,December,Tuesday,7,Local
3/18/2021 3:01,15142,0,0,1,0,1,237,232,1805,37.47698382,March,Thursday,3,Local
8/11/2021 12:54,20156,0,0,1,1,0,230,221,1631,75.67300516,August,Wednesday,12,Local
9/4/2021 19:59,20988,1,1,0,0,0,228,227,1690,24.06433437,September,Saturday,19,Local
3/21/2023 3:33,40245,1,0,0,1,1,228,225,1682,32.28000892,March,Tuesday,3,Local
2/24/2020 11:01,1866,1,1,0,0,1,223,219,1731,19.62395216,February,Monday,11,Local
9/29/2020 14:05,9336,1,1,0,0,1,225,218,1934,21.44432191,September,Tuesday,14,Local
9/9/2023 6:09,46139,1,0,1,0,0,233,230,1552,66.48424172,September,Saturday,6,Local
11/2/2020 13:08,10499,0,1,1,1,0,226,226,1647,22.48763403,November,Monday,13,Local
6/12/2022 0:17,30583,1,1,0,0,0,221,214,1867,15.6997083,June,Sunday,0,Local
9/3/2023 14:53,45946,1,1,0,1,1,222,217,1641,69.46287435,September,Sunday,14,Local
7/8/2022 22:26,31505,0,1,0,1,1,222,216,1587,68.41547458,July,Friday,22,Local
11/29/2021 10:04,23919,0,0,0,0,0,229,228,1934,83.73409885,November,Monday,10,Local
10/14/2021 10:17,22344,0,0,0,1,1,224,216,1508,72.50518936,October,Thursday,10,Local
7/12/2021 18:04,19136,1,1,1,1,1,224,224,1817,66.92808101,July,Monday,18,Local
5/29/2020 5:51,5112,1,1,1,0,0,221,214,1599,52.51957991,May,Friday,5,Local
7/14/2023 10:22,44193,0,0,1,0,0,236,231,1778,17.50112166,July,Friday,10,Local
10/2/2023 23:55,46952,0,1,1,1,0,233,231,1581,57.78863763,October,Monday,23,Local
7/21/2020 12:50,6937,0,0,1,1,1,224,220,1785,34.84619838,July,Tuesday,12,Local
9/15/2022 21:03,33866,1,1,0,0,0,232,232,1727,81.16199642,September,Thursday,21,Local
6/25/2022 15:34,31050,1,1,0,0,1,233,228,1587,91.75600758,June,Saturday,15,Local
3/16/2021 7:34,15080,0,1,1,0,0,220,217,1840,91.21730199,March,Tuesday,7,Local
7/3/2020 20:51,6332,1,1,0,1,0,236,232,1861,16.01380375,July,Friday,20,Local
4/27/2021 6:38,16517,0,0,1,0,0,236,227,1542,95.63595548,April,Tuesday,6,Local
1/5/2023 4:34,37678,1,0,0,1,1,236,234,1678,41.55564322,January,Thursday,4,Local
5/25/2021 16:32,17490,0,1,0,0,1,226,218,1985,68.10617401,May,Tuesday,16,Local
6/8/2022 13:35,30465,0,1,0,0,0,225,221,1900,44.33410139,June,Wednesday,13,Local
3/5/2021 14:22,14713,1,1,1,0,1,226,224,1737,12.93180061,March,Friday,14,Local
4/15/2020 8:32,3609,0,0,1,0,1,234,234,1932,76.81006546,April,Wednesday,8,Local
11/19/2022 7:03,36072,0,1,0,1,1,221,212,1535,62.78020832,November,Saturday,7,Local
10/8/2020 16:45,9648,1,0,1,1,0,221,220,1834,39.77738087,October,Thursday,16,Local
5/4/2020 15:04,4269,0,0,0,0,1,225,219,1519,51.7057704,May,Monday,15,Local
8/28/2021 7:10,20730,0,0,1,1,0,222,219,1828,49.2441025,August,Saturday,7,Local
12/19/2022 11:00,37105,1,0,1,1,0,225,223,1795,48.774273,December,Monday,11,Local
9/9/2022 15:47,33653,0,1,0,1,1,238,235,1901,45.77311885,September,Friday,15,Local
5/7/2021 12:37,16868,1,1,1,1,0,235,230,1724,81.50686668,May,Friday,12,Local
7/7/2020 12:27,6457,1,0,0,1,1,225,224,1506,53.54208253,July,Tuesday,12,Local
6/8/2020 21:39,5477,1,1,0,1,1,226,217,1735,92.37588731,June,Monday,21,Local
2/14/2023 1:10,39043,1,0,1,0,0,236,235,1501,84.11297765,February,Tuesday,1,Local
8/27/2020 16:58,8210,1,1,1,0,0,233,233,1786,40.58747446,August,Thursday,16,Local
7/22/2022 5:18,31960,1,1,1,1,1,229,221,1981,43.04377347,July,Friday,5,Local
7/3/2022 11:23,31318,0,0,0,0,0,234,234,1985,90.10730038,July,Sunday,11,Local
3/27/2021 0:04,15446,0,1,1,1,0,237,229,1641,63.72841675,March,Saturday,0,Local
8/27/2022 22:56,33218,1,0,1,0,0,233,231,1658,63.36898949,August,Saturday,22,Local
10/27/2021 22:45,22807,1,1,0,0,1,221,213,1820,24.4876108,October,Wednesday,22,Local
10/3/2023 23:02,46985,0,1,0,1,1,230,229,1853,84.05501274,October,Tuesday,23,Local
6/30/2021 18:44,18726,1,0,0,0,1,232,228,1743,97.30671092,June,Wednesday,18,Local
10/1/2023 14:16,46904,1,1,1,1,1,235,229,1924,97.5845278,October,Sunday,14,Local
7/10/2021 2:18,19045,1,1,1,0,0,231,222,1583,45.86564972,July,Saturday,2,Local
8/26/2022 10:29,33166,1,0,1,0,0,223,216,1835,69.56293949,August,Friday,10,Local
7/31/2023 7:26,44771,0,0,1,1,0,223,218,1560,40.45453299,July,Monday,7,Local
7/20/2021 17:23,19409,1,0,0,0,1,229,223,1616,52.19069413,July,Tuesday,17,Local
9/24/2022 20:12,34173,0,1,1,0,1,231,230,1957,19.04813209,September,Saturday,20,Local
12/30/2021 7:31,24977,0,0,0,1,1,223,221,1895,93.77268249,December,Thursday,7,Local
7/4/2021 12:26,18854,1,0,0,0,1,225,220,1579,10.54592007,July,Sunday,12,Local
6/20/2021 5:02,18364,0,1,0,1,1,235,235,1776,16.46782479,June,Sunday,5,Local
9/9/2023 23:40,46164,1,1,1,1,0,234,234,1978,38.22954646,September,Saturday,23,Local
11/7/2021 3:20,23156,1,0,0,1,0,223,216,1719,76.74599395,November,Sunday,3,Local
5/9/2021 11:35,16935,0,1,1,0,0,233,232,1951,27.15466791,May,Sunday,11,Local
9/15/2020 6:41,8846,1,0,0,1,0,234,225,1944,17.59965449,September,Tuesday,6,Local
3/22/2020 9:10,2788,1,0,1,1,0,230,223,1860,62.08581139,March,Sunday,9,Local
4/18/2022 2:03,28702,0,0,1,1,1,225,225,1538,82.31537248,April,Monday,2,Local
6/11/2023 1:20,43050,0,0,1,0,1,230,226,1724,71.61232706,June,Sunday,1,Local
4/15/2023 2:45,41100,1,0,1,0,1,221,216,1724,13.69381066,April,Saturday,2,Local
10/20/2023 10:18,47549,0,1,1,1,0,236,233,1877,62.408875,October,Friday,10,Local
5/20/2022 0:45,29796,1,0,1,1,1,223,219,1807,40.1213708,May,Friday,0,Local
6/19/2022 17:18,30847,0,0,1,1,0,221,221,1736,74.10016433,June,Sunday,17,Local
9/1/2021 9:59,20871,0,0,1,1,1,227,226,1617,74.0266625,September,Wednesday,9,Local
7/1/2021 23:28,18767,0,0,0,0,1,227,219,1848,96.62142545,July,Thursday,23,Local
9/2/2022 9:59,33405,1,1,1,1,1,223,215,1618,26.41014922,September,Friday,9,Local
10/26/2020 8:02,10252,1,1,1,0,1,233,225,1889,15.17713859,October,Monday,8,Local
1/26/2021 19:31,13419,0,1,0,0,1,232,228,1710,26.48328137,January,Tuesday,19,Local
4/10/2022 4:08,28431,1,0,0,1,0,231,223,1904,59.70134519,April,Sunday,4,Local
2/14/2020 3:37,1513,0,1,0,1,1,235,232,1732,87.873455,February,Friday,3,Local
6/15/2022 22:12,30717,0,1,0,0,0,233,229,1572,39.21331516,June,Wednesday,22,Local
11/25/2023 18:49,48794,1,0,1,1,1,232,223,1925,54.28525412,November,Saturday,18,Local
5/11/2021 0:43,16988,1,1,0,0,0,229,225,1509,14.85945031,May,Tuesday,0,Local
5/11/2022 14:13,29507,1,0,1,0,0,233,224,1878,13.62290967,May,Wednesday,14,Local
9/20/2020 12:50,9026,1,0,0,0,0,220,212,1511,25.21067045,September,Sunday,12,Local
1/9/2022 20:31,25338,1,1,1,0,1,239,235,1592,12.51741858,January,Sunday,20,Local
4/14/2023 2:55,41066,1,0,1,1,1,231,227,1908,49.0279593,April,Friday,2,Local
2/7/2022 2:12,26305,1,0,1,0,1,224,216,1521,32.37828226,February,Monday,2,Local
3/8/2020 18:35,2322,1,0,1,0,1,231,230,1691,68.92146564,March,Sunday,18,Local
5/2/2022 21:22,29209,1,0,1,0,1,227,220,1761,37.19801722,May,Monday,21,Local
9/14/2022 10:43,33817,1,0,0,0,1,229,228,1980,52.68032179,September,Wednesday,10,Local
4/29/2023 4:32,41582,0,0,0,1,1,238,229,1930,46.24304735,April,Saturday,4,Local
10/13/2023 11:30,47311,0,1,0,0,0,224,215,1681,28.46026235,October,Friday,11,Local
12/22/2021 17:19,24717,0,1,0,1,0,237,237,1928,10.49755977,December,Wednesday,17,Local
12/30/2020 23:28,12500,1,0,1,0,0,233,227,1665,33.07892955,December,Wednesday,23,Local
11/22/2020 10:23,11180,0,1,1,1,0,239,237,1882,63.81912901,November,Sunday,10,Local
12/16/2021 0:49,24488,1,0,0,0,0,234,234,1697,65.3695776,December,Thursday,0,Local
2/1/2021 13:34,13616,0,1,0,0,0,233,228,1952,61.94988234,February,Monday,13,Local
11/22/2023 7:25,48675,0,1,1,0,1,223,216,1655,28.51347137,November,Wednesday,7,Local
3/9/2020 21:55,2361,1,0,1,0,0,237,228,1959,29.10287087,March,Monday,21,Local
7/8/2021 11:45,18990,1,1,0,1,0,234,234,1781,74.81914599,July,Thursday,11,Local
8/25/2022 21:52,33148,0,1,0,1,0,236,228,1854,35.34409227,August,Thursday,21,Local
4/26/2022 11:11,28989,1,0,0,0,0,235,227,1588,46.65963108,April,Tuesday,11,Local
11/22/2021 4:58,23672,0,0,0,1,0,238,229,1568,59.92595561,November,Monday,4,Local
2/16/2023 23:57,39144,0,0,1,1,0,225,216,1923,51.49678139,February,Thursday,23,Local
8/31/2021 19:16,20850,1,0,0,0,1,222,215,1855,31.85423429,August,Tuesday,19,Local
9/10/2022 17:43,33690,1,0,1,1,1,237,230,1926,56.73455858,September,Saturday,17,Local
7/7/2020 8:57,6452,1,0,1,1,1,221,214,1592,47.68610527,July,Tuesday,8,Local
8/18/2021 15:54,20400,0,1,0,1,1,239,230,1549,59.41626047,August,Wednesday,15,Local
5/18/2022 0:23,29727,1,0,0,1,0,237,234,1811,35.78968444,May,Wednesday,0,Local
2/1/2020 21:59,1094,0,1,0,1,1,236,230,1546,24.70801878,February,Saturday,21,Local
10/11/2023 11:09,47242,1,0,1,0,1,237,233,1639,16.47858576,October,Wednesday,11,Local
12/22/2021 18:01,24718,0,1,0,0,0,230,224,1614,81.58813873,December,Wednesday,18,Local
7/6/2023 11:03,43920,1,0,1,0,1,233,229,1760,21.43048462,July,Thursday,11,Local
7/3/2023 14:22,43822,1,0,1,0,0,229,220,1912,65.69586033,July,Monday,14,Local
10/11/2023 9:03,47239,1,1,1,0,0,230,223,1722,26.87708289,October,Wednesday,9,Local
2/25/2021 5:14,14426,1,0,1,1,0,236,234,1769,45.43658507,February,Thursday,5,Local
3/10/2020 10:32,2379,1,1,0,1,0,225,216,1692,91.5752629,March,Tuesday,10,Local
7/2/2020 13:19,6287,1,0,0,0,0,238,230,1623,42.85295245,July,Thursday,13,Local
6/28/2020 4:53,6138,0,1,1,0,1,232,231,1835,13.67411394,June,Sunday,4,Local
10/8/2020 12:32,9642,0,1,1,0,0,233,227,1628,18.19711354,October,Thursday,12,Local
4/1/2023 3:03,40621,0,0,1,1,0,235,228,1719,59.78245154,April,Saturday,3,Local
10/21/2023 17:08,47593,1,0,0,1,0,239,234,1693,33.4545007,October,Saturday,17,Local
10/27/2021 23:27,22808,0,1,1,1,0,222,218,1571,92.50632837,October,Wednesday,23,Local
7/29/2023 23:54,44726,1,0,1,1,1,233,231,1529,69.76590145,July,Saturday,23,Local
9/11/2022 14:02,33719,0,0,1,1,0,234,234,1944,87.55010647,September,Sunday,14,Local
3/23/2023 8:49,40321,1,1,1,0,1,236,230,1808,17.93182011,March,Thursday,8,Local
4/30/2022 16:06,29133,0,1,0,1,1,221,214,1509,88.41050967,April,Saturday,16,Local
1/14/2023 3:01,37984,1,0,0,1,1,238,232,1616,62.04106894,January,Saturday,3,Local
4/13/2022 21:08,28558,0,1,1,1,1,239,232,1585,38.70072421,April,Wednesday,21,Local
9/12/2022 21:35,33764,1,0,0,1,1,221,221,1590,25.01084093,September,Monday,21,Local
12/5/2020 10:15,11625,1,1,0,0,0,228,224,1630,82.69277402,December,Saturday,10,Local
12/7/2022 22:52,36711,1,0,1,1,1,230,227,1730,65.62881501,December,Wednesday,22,Local
6/5/2023 8:41,42855,0,1,0,0,1,230,226,1727,25.51650174,June,Monday,8,Local
11/27/2022 1:28,36338,0,1,0,0,1,226,219,1906,82.40842639,November,Sunday,1,Local
1/5/2023 22:05,37703,1,0,1,0,1,222,216,1917,74.90647571,January,Thursday,22,Local
9/28/2022 5:30,34289,1,1,0,1,0,238,233,1823,68.4524872,September,Wednesday,5,Local
4/24/2021 9:15,16418,1,1,1,1,0,233,224,1846,15.41687571,April,Saturday,9,Local
4/18/2023 2:14,41202,0,0,1,1,1,234,230,1838,56.82836842,April,Tuesday,2,Local
4/30/2023 17:41,41635,0,0,0,0,1,221,221,1941,65.55980144,April,Sunday,17,Local
4/8/2020 13:56,3377,1,1,0,0,0,227,223,1691,89.0153462,April,Wednesday,13,Local
8/29/2020 23:38,8288,0,1,0,1,1,225,216,1624,54.73410208,August,Saturday,23,Local
11/28/2023 14:47,48891,1,0,0,0,1,221,217,1923,51.03209893,November,Tuesday,14,Local
1/3/2020 17:52,95,1,1,1,1,1,220,213,1684,47.85312926,January,Friday,17,Local
11/8/2021 0:22,23186,0,0,1,0,0,228,223,1651,38.75343098,November,Monday,0,Local
12/29/2020 0:31,12433,0,0,1,1,0,223,223,1824,86.47225642,December,Tuesday,0,Local
10/18/2020 17:49,9992,1,1,0,0,0,232,228,1914,93.33062067,October,Sunday,17,Local
5/29/2020 23:22,5137,1,0,0,1,0,229,224,1959,24.09596551,May,Friday,23,Local
5/22/2022 17:13,29888,0,1,0,1,0,222,222,1891,97.16334928,May,Sunday,17,Local
12/1/2021 20:14,24002,1,0,1,1,0,224,224,1711,46.67244483,December,Wednesday,20,Local
4/4/2021 9:54,15734,1,0,0,0,0,231,225,1978,56.03169481,April,Sunday,9,Local
4/3/2023 8:19,40697,0,1,0,0,0,239,238,1993,96.78318955,April,Monday,8,Local
2/23/2022 3:39,26855,1,0,0,1,0,225,221,1871,76.04470564,February,Wednesday,3,Local
9/21/2020 17:34,9067,1,0,1,1,0,231,226,1550,41.94154911,September,Monday,17,Local
11/14/2020 23:41,10925,1,0,1,1,0,220,213,1788,35.91551625,November,Saturday,23,Local
4/17/2021 18:10,16191,0,0,0,1,0,224,223,1976,74.741111,April,Saturday,18,Local
8/24/2020 18:54,8110,1,0,0,0,1,220,211,1775,58.43022159,August,Monday,18,Local
9/21/2022 8:07,34053,0,1,1,1,0,228,219,1616,94.98332158,September,Wednesday,8,Local
8/27/2021 11:33,20702,1,1,0,1,1,220,216,1820,84.85101485,August,Friday,11,Local
10/13/2023 19:55,47323,0,1,0,0,1,235,231,1682,76.30299579,October,Friday,19,Local
2/12/2020 10:16,1454,0,0,1,1,1,239,237,1622,26.5982466,February,Wednesday,10,Local
9/14/2020 7:34,8813,0,1,1,0,0,224,215,1674,12.80991362,September,Monday,7,Local
11/17/2021 7:55,23505,1,0,1,0,0,224,221,1556,16.65071811,November,Wednesday,7,Local
4/21/2022 20:28,28831,1,1,0,0,1,234,228,1854,47.92543296,April,Thursday,20,Local
11/20/2022 8:17,36108,1,1,0,1,1,232,224,1645,25.1708777,November,Sunday,8,Local
12/26/2022 3:29,37334,1,1,0,1,1,236,228,1590,61.64047551,December,Monday,3,Local
3/25/2023 14:47,40398,0,0,0,1,1,237,234,1582,26.34095446,March,Saturday,14,Local
4/11/2023 21:39,40990,1,1,0,0,0,226,218,1624,64.77455888,April,Tuesday,21,Local
6/4/2020 17:26,5334,0,0,0,1,1,234,227,1946,22.92077457,June,Thursday,17,Local
5/6/2020 2:06,4319,1,1,0,0,1,236,234,1750,73.33768786,May,Wednesday,2,Local
5/20/2021 23:42,17329,1,1,0,0,0,229,224,1701,25.12645084,May,Thursday,23,Local
10/22/2021 18:01,22629,1,0,1,0,1,237,233,1944,69.13539479,October,Friday,18,Local
1/10/2022 4:56,25350,1,0,1,1,0,234,234,1563,79.87448067,January,Monday,4,Local
11/20/2022 23:42,36130,1,1,0,0,0,239,237,1612,42.10209069,November,Sunday,23,Local
5/3/2020 13:08,4232,0,1,1,1,1,221,216,1606,16.32432479,May,Sunday,13,Local
4/22/2022 8:22,28848,0,1,0,1,1,238,230,1953,46.98405989,April,Friday,8,Local
3/14/2020 11:14,2517,1,0,0,0,1,229,222,1738,60.71587337,March,Saturday,11,Local
9/12/2022 9:40,33747,0,0,0,0,1,227,226,1540,64.75572,September,Monday,9,Local
1/23/2021 13:01,13307,1,1,0,0,0,236,234,1733,17.19113532,January,Saturday,13,Local
3/31/2020 2:00,3086,0,1,0,0,1,235,227,1522,69.49136509,March,Tuesday,2,Local
3/25/2023 6:22,40386,0,0,0,1,0,234,230,1769,73.9432461,March,Saturday,6,Local
2/1/2022 12:21,26114,0,0,0,0,1,232,231,1840,70.04728222,February,Tuesday,12,Local
2/24/2021 6:48,14394,1,1,0,1,0,231,231,1738,45.01720931,February,Wednesday,6,Local
6/28/2022 7:20,31141,1,0,0,1,1,227,227,1716,31.0855407,June,Tuesday,7,Local
2/27/2022 12:46,27005,1,0,0,0,1,238,238,1731,25.38945817,February,Sunday,12,Local
8/12/2020 7:39,7683,0,0,1,1,1,223,223,1703,31.69931349,August,Wednesday,7,Local
9/17/2022 20:01,33933,1,1,1,0,0,224,218,1630,25.23807722,September,Saturday,20,Local
3/17/2023 8:27,40115,0,0,0,0,1,235,235,1651,55.57723781,March,Friday,8,Local
3/13/2022 18:46,27493,1,0,0,0,1,231,230,1568,70.85349912,March,Sunday,18,Local
11/27/2023 0:15,48836,0,1,1,1,1,235,230,1592,61.76253303,November,Monday,0,Local
2/27/2022 2:58,26991,0,1,1,0,0,230,228,1924,76.29734991,February,Sunday,2,Local
7/18/2020 3:33,6821,0,1,1,1,0,232,232,1569,53.07375952,July,Saturday,3,Local
5/5/2021 4:33,16788,0,1,1,0,0,221,215,1948,26.1939945,May,Wednesday,4,Local
9/30/2020 7:37,9361,1,0,0,0,1,226,221,1874,61.05571412,September,Wednesday,7,Local
1/27/2023 7:05,38435,1,0,0,1,0,221,220,1775,21.74904413,January,Friday,7,Local
8/31/2020 21:53,8354,1,1,1,0,1,220,214,1773,92.95111405,August,Monday,21,Local
9/6/2022 17:00,33552,0,1,1,1,0,221,214,1615,20.34199314,September,Tuesday,17,Local
4/11/2023 4:08,40965,0,0,0,0,0,220,214,1674,52.42917838,April,Tuesday,4,Local
12/12/2021 21:08,24380,1,1,1,0,0,231,225,1560,81.01759974,December,Sunday,21,Local
11/10/2023 17:11,48278,0,0,1,0,0,234,225,1506,88.61511934,November,Friday,17,Local
2/14/2023 3:16,39046,0,1,1,0,0,232,228,1774,12.77547455,February,Tuesday,3,Local
3/20/2022 19:40,27734,1,1,0,1,0,223,221,1736,21.7763912,March,Sunday,19,Local
5/8/2023 2:59,41888,1,0,1,0,0,228,226,1648,40.71816871,May,Monday,2,Local
8/4/2020 5:31,7406,0,0,1,1,0,231,229,1727,48.39304535,August,Tuesday,5,Local
5/28/2021 15:19,17591,0,1,1,1,0,233,233,1644,13.95753729,May,Friday,15,Local
4/16/2023 9:35,41144,1,0,0,1,1,234,229,1536,74.20231502,April,Sunday,9,Local
12/8/2020 0:38,11714,1,1,1,1,1,229,222,1837,63.8673533,December,Tuesday,0,Local
5/7/2020 13:09,4369,0,0,0,1,1,236,235,1507,90.58382711,May,Thursday,13,Local
5/19/2021 8:27,17273,1,1,1,1,0,234,227,1741,14.45315746,May,Wednesday,8,Local
8/22/2020 9:26,8028,1,0,1,0,0,234,234,1830,41.08218552,August,Saturday,9,Local
9/6/2023 22:05,46059,1,1,1,1,1,225,223,1837,66.39612715,September,Wednesday,22,Local
10/13/2021 7:39,22306,1,0,0,1,0,236,229,1651,52.89328678,October,Wednesday,7,Local
5/26/2020 17:35,5026,1,0,1,0,0,228,226,1688,88.05586264,May,Tuesday,17,Local
3/22/2020 18:16,2801,1,1,0,1,0,230,221,1625,66.28327078,March,Sunday,18,Local
10/10/2022 16:45,34716,0,1,1,1,0,226,217,1536,53.41656419,October,Monday,16,Local
7/29/2023 2:10,44695,0,1,0,1,0,227,226,1543,54.46907155,July,Saturday,2,Local
6/15/2023 4:51,43192,1,0,1,1,0,227,222,1822,73.07173284,June,Thursday,4,Local
10/27/2020 4:22,10281,0,0,1,1,0,224,223,1616,10.44787612,October,Tuesday,4,Local
10/15/2020 0:49,9865,1,0,0,1,1,226,221,1514,47.21228707,October,Thursday,0,Local
6/19/2021 3:49,18328,0,0,0,1,0,237,237,1968,25.40690175,June,Saturday,3,Local
